"gene_id","gene_name","label","de","brain_cp","brain_gz","neuron_count","oligo_count","micro_count","adolescence_parietal.lobe","adolescence_frontal.lobe","adolescence_temporal.lobe","adolescence_cerebellum","adolescence_occipital.lobe","adulthood_parietal.lobe","adulthood_frontal.lobe","adulthood_temporal.lobe","adulthood_cerebellum","adulthood_occipital.lobe"
"ENSG00000114648","KLHL18",0,0.4211,2,4,0,0,0,4.09005428571429,4.07589708333333,3.86239933333333,5.9436525,3.893477,4.70957358333333,4.51368456521739,3.90060823809524,6.31760066666667,5.1366354
"ENSG00000164061","BSN",1,0.01799,30,22,15,0,1,24.3613197142857,24.7180114166667,21.5830938571429,25.07340725,19.3389643333333,29.7856115,29.6938893913043,22.5499883333333,22.4457291666667,29.4270568
"ENSG00000173389","IQCF1",-1,0.432902,5,3,0,0,0,0.0214791428571429,0.00585141666666667,0.0203104285714286,0.04557425,0,0.0322149166666667,0.0184306086956522,0.018830119047619,0.0036395,0
"ENSG00000184345","IQCF2",-1,0.432902,5,4,0,0,0,0,0,0,0,0,0.0145308333333333,0,0,0,0
"ENSG00000114779","ABHD14B",0,0.946,11,14,0,0,0,3.33396914285714,3.476543,3.43660457142857,3.87824225,3.94110433333333,2.66303983333333,2.69129108695652,3.4352645,4.67882133333333,3.3415804
"ENSG00000248487","ABHD14A",-1,0.1566,3,7,2,8,3,19.0158008571429,20.4213851666667,19.1608041904762,34.8538555,21.358739,19.75838975,18.9564194782609,18.9383968095238,43.8016035,21.9192464
"ENSG00000243989","ACY1",-1,0.432902,19,23,0,0,0,6.50059042857143,7.17002358333333,6.56869709523809,10.00347075,7.04620533333333,5.76215125,5.85605482608696,6.144242,13.166395,5.7803722
"ENSG00000164087","POC1A",-1,0.5477,13,10,17,7,13,1.15282828571429,1.35454966666667,1.20596342857143,0.442743,0.932426666666667,1.30193233333333,1.34309991304348,1.08638152380952,0.524926833333333,1.0744106
"ENSG00000163939","PBRM1",-1,0.6413,15,18,3,9,3,2.618074,2.22006,2.61818352380952,5.6091355,2.30869133333333,2.9091495,2.98344026086957,2.94857685714286,5.2817575,3.111785
"ENSG00000162267","ITIH3",-1,0.432902,4,3,0,0,0,0.222976428571429,0.21758275,0.169616428571429,0.1052335,0.190357666666667,0.186444416666667,0.185903347826087,0.197949571428571,0.161704166666667,0.2111778
"ENSG00000163932","PRKCD",-1,0.8526,2,3,0,0,9,7.65185185714286,11.5639895833333,10.0903270952381,7.889956,4.25950566666667,7.58954141666667,8.8338512173913,9.32162183333333,10.1137803333333,3.1388572
"ENSG00000162290","DCP1A",-1,0.7791,9,4,0,0,0,3.10342657142857,2.74952433333333,2.83401438095238,7.111504,3.43513566666667,3.39230841666667,3.37603413043478,3.0536705952381,7.09728083333333,4.4498494
"ENSG00000157388","CACNA1D",-1,0.3477,6,10,10,1,1,1.66980414285714,1.51821875,1.47400104761905,1.632362,1.728241,2.15607408333333,2.11265539130435,1.62661930952381,1.66187783333333,2.1954184
"ENSG00000157445","CACNA2D3",1,0.003837,4,1,3,0,0,9.21679628571429,8.7453,9.29510590476191,1.270638,7.730244,13.0722844166667,12.6958053913043,9.84952859523809,1.58891116666667,13.6812608
"ENSG00000187672","ERC2",1,0.844,5,7,5,0,0,8.47698771428571,6.90917366666667,7.84345590476191,1.91993525,4.869982,8.54092191666667,8.56856869565217,7.86951145238095,1.91189383333333,9.0402688
"ENSG00000163947","ARHGEF3",0,0.229,23,28,30,5,1,11.2742134285714,10.8146099166667,9.02965414285714,8.793156,7.62587633333333,12.8384975833333,12.8652084782609,9.42718221428571,8.94034133333333,13.2861146
"ENSG00000144730","IL17RD",0,0.2791,1,1,0,0,0,1.30037428571429,1.70676241666667,1.81971585714286,1.181704,1.58343833333333,1.16347975,1.3117762173913,1.78928166666667,1.46580933333333,0.5520524
"ENSG00000168301","KCTD6",0,0.8278,2,4,6,13,9,3.97457014285714,4.13243758333333,4.06755647619048,8.569336,3.88372833333333,4.393259,4.32620917391304,4.42244176190476,7.86974566666667,4.510914
"ENSG00000168306","ACOX2",0,0.9689,3,11,3,5,2,1.19446342857143,1.22763558333333,1.35818566666667,0.883945,1.16189966666667,0.533612416666667,0.520230869565217,1.03509966666667,0.846439833333333,0.3861648
"ENSG00000163630","SYNPR",-1,0.3584,21,18,1,0,0,20.3101654285714,20.3917100833333,32.492058047619,60.87802875,13.1226566666667,25.8125559166667,27.0423820434783,50.1393643095238,66.8864476666667,24.1469008
"ENSG00000188817","SNTN",-1,0.432902,2,0,0,0,0,0.00288214285714286,0,0.010890619047619,0.0039085,0,0.00321883333333333,0.00857365217391304,0.0113511666666667,0.00619166666666667,0.0015638
"ENSG00000163632","C3orf49",0,0.007806,8,7,0,0,0,0.875984571428571,0.750295,0.625952571428571,0.65328425,0.761451666666667,1.11452733333333,1.05095182608696,0.652042880952381,0.640194,1.194952
"ENSG00000163637","PRICKLE2",0,0.01055,8,3,104,7,0,13.759604,13.1720553333333,12.5199728095238,2.371814,10.0867483333333,11.9929321666667,12.5690446956522,11.1802885714286,2.1124915,12.9396946
"ENSG00000163638","ADAMTS9",0,0.177,9,24,0,0,0,0.301481857142857,0.33907275,0.325338857142857,0.1557395,0.301066,0.21758925,0.266550956521739,0.258871952380952,0.169374166666667,0.1536708
"ENSG00000144741","SLC25A26",0,0.667,8,8,0,0,0,7.65414214285714,8.49134908333333,8.5190319047619,4.57126925,8.94998033333333,6.75944716666667,6.5723917826087,7.89824821428571,4.70263583333333,5.4376626
"ENSG00000114541","FRMD4B",0,0.04222,5,6,0,21,7,1.71030685714286,1.74107858333333,2.44417104761905,0.79124425,1.85181,1.72802908333333,2.22331434782609,2.68229676190476,0.568449333333333,1.8681648
"ENSG00000172986","GXYLT2",0,0.0002379,1,1,0,0,0,0.794167285714286,0.7926245,1.00703852380952,0.46293025,0.779579333333333,0.9009075,0.957153826086957,1.00950057142857,0.407999833333333,0.7378558
"ENSG00000163605","PPP4R2",0,0.5773,0,0,0,0,0,6.03769885714286,5.39661833333333,5.5356440952381,6.3329375,6.018,6.87384325,6.38895656521739,6.28269790476191,5.49020583333333,6.77614
"ENSG00000121440","PDZRN3",0,0.02003,6,2,19,0,0,4.977187,4.88302,4.14189676190476,0.77919825,4.97478866666667,4.47297583333333,4.22317965217391,3.87016888095238,0.6767165,5.2183748
"ENSG00000113805","CNTN3",0,0.000453,0,3,0,0,0,2.62265071428571,2.57644441666667,2.52503504761905,2.75395375,1.58076633333333,3.31066191666667,3.59653691304348,2.96521535714286,1.9326245,3.0797314
"ENSG00000185008","ROBO2",1,9.239e-07,3,3,9,0,0,3.129914,2.74166025,2.9315049047619,1.93721275,1.55771166666667,3.50485675,3.62167947826087,3.24661785714286,2.11277533333333,2.8259384
"ENSG00000169855","ROBO1",-1,0.008705,13,22,5,16,0,3.51459457142857,3.75972725,4.97730857142857,4.775482,2.89287466666667,3.32103366666667,3.75320482608696,5.43908721428571,4.761268,2.3327084
"ENSG00000114480","GBE1",0,0.0009116,0,0,0,0,2,2.23886371428571,2.30894325,2.29203519047619,3.38563525,2.12924033333333,2.56860416666667,2.55898843478261,2.73303642857143,3.22790016666667,2.806064
"ENSG00000175161","CADM2",1,0.05819,0,1,5,17,0,16.0242048571429,11.0072203333333,13.9797182380952,14.552835,10.2158426666667,22.2824148333333,20.5967713913043,18.0076942619048,16.3479956666667,20.2117118
"ENSG00000144810","COL8A1",0,0.8025,4,3,0,0,0,0.165992714285714,0.170171166666667,0.203059476190476,0.40323125,0.166460333333333,0.243001833333333,0.154802695652174,0.269859761904762,0.345431333333333,0.1527258
"ENSG00000168386","FILIP1L",0,0.4159,7,6,3,0,3,1.39343471428571,1.24591666666667,1.36773176190476,0.32843425,1.127964,1.15732033333333,1.19173213043478,1.08332073809524,0.4156155,1.0839026
"ENSG00000036054","TBC1D23",0,0.3144,7,9,11,1,17,4.73735357142857,4.15237966666667,4.708352,6.02551475,4.598927,5.27241325,5.08410065217391,5.18368616666667,6.03680316666667,5.691758
"ENSG00000154175","ABI3BP",0,0.7795,4,5,0,0,0,0.203333,0.251797333333333,0.339408476190476,0.122222,0.197948,0.2262415,0.240561,0.399333571428571,0.119884,0.2536704
"ENSG00000138468","SENP7",0,0.9165,0,0,0,0,0,1.57802785714286,1.50465158333333,1.69372404761905,3.730541,1.781061,1.83168558333333,1.86615304347826,2.01323692857143,3.16292133333333,2.0742084
